breed_name,gene_id,count_breed,count_total,Proportion
AKHAL-TEKE,ENSECAG00000010710,11,114,0.09649122807017543
MONGOLIAN,ENSECAG00000010682,5,12,0.4166666666666667
FRIESIAN,ENSECAG00000010682,3,12,0.25
AKHAL-TEKE,ENSECAG00000010682,4,12,0.3333333333333333
TIBETAN,ENSECAG00000010646,2,5,0.4
MONGOLIAN,ENSECAG00000010646,2,5,0.4
JEJU HORSE,ENSECAG00000010646,1,5,0.2
TIBETAN,ENSECAG00000010554,1,11,0.09090909090909091
MONGOLIAN,ENSECAG00000010554,2,11,0.18181818181818182
JEJU HORSE,ENSECAG00000010554,6,11,0.5454545454545454
FRIESIAN,ENSECAG00000010554,1,11,0.09090909090909091
FREIBERGER,ENSECAG00000010554,1,11,0.09090909090909091
TIBETAN,ENSECAG00000010445,2,32,0.0625
THOROUGHBRED,ENSECAG00000010445,7,32,0.21875
QUARTER HORSE,ENSECAG00000010445,5,32,0.15625
MONGOLIAN,ENSECAG00000010445,2,32,0.0625
HANOVERIAN,ENSECAG00000010445,1,32,0.03125
ARABIAN,ENSECAG00000010445,13,32,0.40625
AKHAL-TEKE,ENSECAG00000010445,2,32,0.0625
MONGOLIAN,ENSECAG00000010369,4,5,0.8
ARABIAN,ENSECAG00000010369,1,5,0.2
TIBETAN,ENSECAG00000010335,1,1,1.0
TIBETAN,ENSECAG00000010233,1,10,0.1
QUARTER HORSE,ENSECAG00000010233,1,10,0.1
MONGOLIAN,ENSECAG00000010233,3,10,0.3
FREIBERGER,ENSECAG00000010233,1,10,0.1
AKHAL-TEKE,ENSECAG00000010233,4,10,0.4
TIBETAN,ENSECAG00000010105,5,89,0.056179775280898875
THOROUGHBRED,ENSECAG00000010105,22,89,0.24719101123595505
STANDARDBRED,ENSECAG00000010105,4,89,0.0449438202247191
QUARTER HORSE,ENSECAG00000010105,11,89,0.12359550561797752
MONGOLIAN,ENSECAG00000010105,11,89,0.12359550561797752
JEJU HORSE,ENSECAG00000010105,1,89,0.011235955056179775
HANOVERIAN,ENSECAG00000010105,6,89,0.06741573033707865
FRIESIAN,ENSECAG00000010105,4,89,0.0449438202247191
FREIBERGER,ENSECAG00000010105,4,89,0.0449438202247191
ARABIAN,ENSECAG00000010105,12,89,0.1348314606741573
AKHAL-TEKE,ENSECAG00000010105,9,89,0.10112359550561797
FREIBERGER,ENSECAG00000010004,1,1,1.0
TIBETAN,ENSECAG00000009890,1,40,0.025
THOROUGHBRED,ENSECAG00000009890,7,40,0.175
STANDARDBRED,ENSECAG00000009890,4,40,0.1
QUARTER HORSE,ENSECAG00000009890,4,40,0.1
MONGOLIAN,ENSECAG00000009890,5,40,0.125
HANOVERIAN,ENSECAG00000009890,3,40,0.075
FREIBERGER,ENSECAG00000009890,1,40,0.025
ARABIAN,ENSECAG00000009890,7,40,0.175
AKHAL-TEKE,ENSECAG00000009890,8,40,0.2
QUARTER HORSE,ENSECAG00000009786,1,3,0.3333333333333333
MONGOLIAN,ENSECAG00000009786,2,3,0.6666666666666666
JEJU HORSE,ENSECAG00000009700,1,1,1.0
QUARTER HORSE,ENSECAG00000009675,1,1,1.0
MONGOLIAN,ENSECAG00000009649,3,20,0.15
HANOVERIAN,ENSECAG00000009649,1,20,0.05
FRIESIAN,ENSECAG00000009649,6,20,0.3
FREIBERGER,ENSECAG00000009649,4,20,0.2
ARABIAN,ENSECAG00000009649,1,20,0.05
AKHAL-TEKE,ENSECAG00000009649,5,20,0.25
MONGOLIAN,ENSECAG00000009628,1,1,1.0
TIBETAN,ENSECAG00000009611,1,20,0.05
THOROUGHBRED,ENSECAG00000009611,4,20,0.2
QUARTER HORSE,ENSECAG00000009611,4,20,0.2
MONGOLIAN,ENSECAG00000009611,5,20,0.25
HANOVERIAN,ENSECAG00000009611,1,20,0.05
ARABIAN,ENSECAG00000009611,4,20,0.2
AKHAL-TEKE,ENSECAG00000009611,1,20,0.05
JEJU HORSE,ENSECAG00000009608,2,2,1.0
MONGOLIAN,ENSECAG00000009492,2,2,1.0
MONGOLIAN,ENSECAG00000009483,1,1,1.0
THOROUGHBRED,ENSECAG00000009449,3,17,0.17647058823529413
STANDARDBRED,ENSECAG00000009449,1,17,0.058823529411764705
QUARTER HORSE,ENSECAG00000009449,8,17,0.47058823529411764
MONGOLIAN,ENSECAG00000009449,3,17,0.17647058823529413
HANOVERIAN,ENSECAG00000009449,1,17,0.058823529411764705
FRIESIAN,ENSECAG00000009449,1,17,0.058823529411764705
TIBETAN,ENSECAG00000009336,1,10,0.1
QUARTER HORSE,ENSECAG00000009336,3,10,0.3
MONGOLIAN,ENSECAG00000009336,2,10,0.2
JEJU HORSE,ENSECAG00000009336,1,10,0.1
HANOVERIAN,ENSECAG00000009336,1,10,0.1
FRIESIAN,ENSECAG00000009336,1,10,0.1
FREIBERGER,ENSECAG00000009336,1,10,0.1
STANDARDBRED,ENSECAG00000009032,3,7,0.42857142857142855
MONGOLIAN,ENSECAG00000009032,2,7,0.2857142857142857
JEJU HORSE,ENSECAG00000009032,2,7,0.2857142857142857
QUARTER HORSE,ENSECAG00000008888,1,1,1.0
QUARTER HORSE,ENSECAG00000008649,1,1,1.0
TIBETAN,ENSECAG00000008574,9,113,0.07964601769911504
THOROUGHBRED,ENSECAG00000008574,17,113,0.1504424778761062
STANDARDBRED,ENSECAG00000008574,3,113,0.02654867256637168
QUARTER HORSE,ENSECAG00000008574,22,113,0.19469026548672566
MONGOLIAN,ENSECAG00000008574,22,113,0.19469026548672566
JEJU HORSE,ENSECAG00000008574,7,113,0.061946902654867256
HANOVERIAN,ENSECAG00000008574,4,113,0.035398230088495575
FRIESIAN,ENSECAG00000008574,7,113,0.061946902654867256
FREIBERGER,ENSECAG00000008574,5,113,0.04424778761061947
ARABIAN,ENSECAG00000008574,13,113,0.11504424778761062
AKHAL-TEKE,ENSECAG00000008574,4,113,0.035398230088495575
TIBETAN,ENSECAG00000008451,1,46,0.021739130434782608
THOROUGHBRED,ENSECAG00000008451,7,46,0.15217391304347827
STANDARDBRED,ENSECAG00000008451,2,46,0.043478260869565216
QUARTER HORSE,ENSECAG00000008451,8,46,0.17391304347826086
MONGOLIAN,ENSECAG00000008451,5,46,0.10869565217391304
HANOVERIAN,ENSECAG00000008451,2,46,0.043478260869565216
FRIESIAN,ENSECAG00000008451,2,46,0.043478260869565216
FREIBERGER,ENSECAG00000008451,1,46,0.021739130434782608
ARABIAN,ENSECAG00000008451,13,46,0.2826086956521739
AKHAL-TEKE,ENSECAG00000008451,5,46,0.10869565217391304
TIBETAN,ENSECAG00000008152,1,32,0.03125
THOROUGHBRED,ENSECAG00000008152,10,32,0.3125
STANDARDBRED,ENSECAG00000008152,1,32,0.03125
QUARTER HORSE,ENSECAG00000008152,5,32,0.15625
MONGOLIAN,ENSECAG00000008152,6,32,0.1875
JEJU HORSE,ENSECAG00000008152,1,32,0.03125
HANOVERIAN,ENSECAG00000008152,1,32,0.03125
FREIBERGER,ENSECAG00000008152,1,32,0.03125
ARABIAN,ENSECAG00000008152,1,32,0.03125
AKHAL-TEKE,ENSECAG00000008152,5,32,0.15625
MONGOLIAN,ENSECAG00000008051,2,3,0.6666666666666666
JEJU HORSE,ENSECAG00000008051,1,3,0.3333333333333333
THOROUGHBRED,ENSECAG00000008041,12,37,0.32432432432432434
STANDARDBRED,ENSECAG00000008041,4,37,0.10810810810810811
QUARTER HORSE,ENSECAG00000008041,8,37,0.21621621621621623
HANOVERIAN,ENSECAG00000008041,3,37,0.08108108108108109
FREIBERGER,ENSECAG00000008041,1,37,0.02702702702702703
ARABIAN,ENSECAG00000008041,4,37,0.10810810810810811
AKHAL-TEKE,ENSECAG00000008041,5,37,0.13513513513513514
TIBETAN,ENSECAG00000008011,5,80,0.0625
THOROUGHBRED,ENSECAG00000008011,12,80,0.15
STANDARDBRED,ENSECAG00000008011,4,80,0.05
QUARTER HORSE,ENSECAG00000008011,7,80,0.0875
MONGOLIAN,ENSECAG00000008011,18,80,0.225
JEJU HORSE,ENSECAG00000008011,1,80,0.0125
HANOVERIAN,ENSECAG00000008011,6,80,0.075
FRIESIAN,ENSECAG00000008011,4,80,0.05
FREIBERGER,ENSECAG00000008011,1,80,0.0125
ARABIAN,ENSECAG00000008011,13,80,0.1625
AKHAL-TEKE,ENSECAG00000008011,9,80,0.1125
TIBETAN,ENSECAG00000007872,3,10,0.3
STANDARDBRED,ENSECAG00000007872,1,10,0.1
QUARTER HORSE,ENSECAG00000007872,1,10,0.1
MONGOLIAN,ENSECAG00000007872,1,10,0.1
HANOVERIAN,ENSECAG00000007872,2,10,0.2
ARABIAN,ENSECAG00000007872,2,10,0.2
TIBETAN,ENSECAG00000007738,5,90,0.05555555555555555
THOROUGHBRED,ENSECAG00000007738,22,90,0.24444444444444444
STANDARDBRED,ENSECAG00000007738,4,90,0.044444444444444446
QUARTER HORSE,ENSECAG00000007738,11,90,0.12222222222222222
MONGOLIAN,ENSECAG00000007738,12,90,0.13333333333333333
JEJU HORSE,ENSECAG00000007738,1,90,0.011111111111111112
HANOVERIAN,ENSECAG00000007738,6,90,0.06666666666666667
FRIESIAN,ENSECAG00000007738,4,90,0.044444444444444446
FREIBERGER,ENSECAG00000007738,4,90,0.044444444444444446
ARABIAN,ENSECAG00000007738,12,90,0.13333333333333333
AKHAL-TEKE,ENSECAG00000007738,9,90,0.1
ARABIAN,ENSECAG00000007522,2,2,1.0
TIBETAN,ENSECAG00000007520,1,6,0.16666666666666666
THOROUGHBRED,ENSECAG00000007520,1,6,0.16666666666666666
QUARTER HORSE,ENSECAG00000007520,2,6,0.3333333333333333
JEJU HORSE,ENSECAG00000007520,1,6,0.16666666666666666
AKHAL-TEKE,ENSECAG00000007520,1,6,0.16666666666666666
TIBETAN,ENSECAG00000007366,3,93,0.03225806451612903
THOROUGHBRED,ENSECAG00000007366,24,93,0.25806451612903225
QUARTER HORSE,ENSECAG00000007366,18,93,0.1935483870967742
MONGOLIAN,ENSECAG00000007366,14,93,0.15053763440860216
JEJU HORSE,ENSECAG00000007366,7,93,0.07526881720430108
HANOVERIAN,ENSECAG00000007366,6,93,0.06451612903225806
FRIESIAN,ENSECAG00000007366,2,93,0.021505376344086023
FREIBERGER,ENSECAG00000007366,2,93,0.021505376344086023
ARABIAN,ENSECAG00000007366,12,93,0.12903225806451613
AKHAL-TEKE,ENSECAG00000007366,5,93,0.053763440860215055
MONGOLIAN,ENSECAG00000007120,2,2,1.0
QUARTER HORSE,ENSECAG00000007050,1,1,1.0
TIBETAN,ENSECAG00000007003,3,8,0.375
QUARTER HORSE,ENSECAG00000007003,1,8,0.125
MONGOLIAN,ENSECAG00000007003,2,8,0.25
JEJU HORSE,ENSECAG00000007003,1,8,0.125
AKHAL-TEKE,ENSECAG00000007003,1,8,0.125
MONGOLIAN,ENSECAG00000006983,1,1,1.0
THOROUGHBRED,ENSECAG00000006802,1,11,0.09090909090909091
QUARTER HORSE,ENSECAG00000006802,6,11,0.5454545454545454
MONGOLIAN,ENSECAG00000006802,1,11,0.09090909090909091
HANOVERIAN,ENSECAG00000006802,2,11,0.18181818181818182
ARABIAN,ENSECAG00000006802,1,11,0.09090909090909091
TIBETAN,ENSECAG00000006729,1,25,0.04
QUARTER HORSE,ENSECAG00000006729,10,25,0.4
MONGOLIAN,ENSECAG00000006729,7,25,0.28
JEJU HORSE,ENSECAG00000006729,4,25,0.16
HANOVERIAN,ENSECAG00000006729,1,25,0.04
FRIESIAN,ENSECAG00000006729,2,25,0.08
JEJU HORSE,ENSECAG00000006710,1,1,1.0
TIBETAN,ENSECAG00000006601,4,30,0.13333333333333333
STANDARDBRED,ENSECAG00000006601,8,30,0.26666666666666666
QUARTER HORSE,ENSECAG00000006601,3,30,0.1
MONGOLIAN,ENSECAG00000006601,8,30,0.26666666666666666
JEJU HORSE,ENSECAG00000006601,2,30,0.06666666666666667
ARABIAN,ENSECAG00000006601,4,30,0.13333333333333333
AKHAL-TEKE,ENSECAG00000006601,1,30,0.03333333333333333
MONGOLIAN,ENSECAG00000006476,1,1,1.0
TIBETAN,ENSECAG00000006114,1,1,1.0
MONGOLIAN,ENSECAG00000006052,1,1,1.0
MONGOLIAN,ENSECAG00000006013,1,1,1.0
JEJU HORSE,ENSECAG00000006002,3,3,1.0
QUARTER HORSE,ENSECAG00000005577,1,3,0.3333333333333333
JEJU HORSE,ENSECAG00000005577,1,3,0.3333333333333333
FREIBERGER,ENSECAG00000005577,1,3,0.3333333333333333
MONGOLIAN,ENSECAG00000005252,1,1,1.0
MONGOLIAN,ENSECAG00000005203,1,1,1.0
TIBETAN,ENSECAG00000005146,2,31,0.06451612903225806
THOROUGHBRED,ENSECAG00000005146,7,31,0.22580645161290322
STANDARDBRED,ENSECAG00000005146,1,31,0.03225806451612903
QUARTER HORSE,ENSECAG00000005146,9,31,0.2903225806451613
MONGOLIAN,ENSECAG00000005146,2,31,0.06451612903225806
HANOVERIAN,ENSECAG00000005146,4,31,0.12903225806451613
FREIBERGER,ENSECAG00000005146,1,31,0.03225806451612903
ARABIAN,ENSECAG00000005146,4,31,0.12903225806451613
AKHAL-TEKE,ENSECAG00000005146,1,31,0.03225806451612903
TIBETAN,ENSECAG00000004830,1,7,0.14285714285714285
QUARTER HORSE,ENSECAG00000004830,4,7,0.5714285714285714
MONGOLIAN,ENSECAG00000004830,2,7,0.2857142857142857
FRIESIAN,ENSECAG00000004534,1,1,1.0
TIBETAN,ENSECAG00000004371,5,36,0.1388888888888889
STANDARDBRED,ENSECAG00000004371,2,36,0.05555555555555555
QUARTER HORSE,ENSECAG00000004371,2,36,0.05555555555555555
MONGOLIAN,ENSECAG00000004371,10,36,0.2777777777777778
HANOVERIAN,ENSECAG00000004371,2,36,0.05555555555555555
FRIESIAN,ENSECAG00000004371,6,36,0.16666666666666666
FREIBERGER,ENSECAG00000004371,5,36,0.1388888888888889
ARABIAN,ENSECAG00000004371,2,36,0.05555555555555555
AKHAL-TEKE,ENSECAG00000004371,2,36,0.05555555555555555
THOROUGHBRED,ENSECAG00000003736,7,27,0.25925925925925924
STANDARDBRED,ENSECAG00000003736,2,27,0.07407407407407407
QUARTER HORSE,ENSECAG00000003736,10,27,0.37037037037037035
MONGOLIAN,ENSECAG00000003736,5,27,0.18518518518518517
HANOVERIAN,ENSECAG00000003736,3,27,0.1111111111111111
MONGOLIAN,ENSECAG00000003553,1,1,1.0
TIBETAN,ENSECAG00000003439,4,38,0.10526315789473684
STANDARDBRED,ENSECAG00000003439,2,38,0.05263157894736842
QUARTER HORSE,ENSECAG00000003439,6,38,0.15789473684210525
MONGOLIAN,ENSECAG00000003439,8,38,0.21052631578947367
JEJU HORSE,ENSECAG00000003439,5,38,0.13157894736842105
HANOVERIAN,ENSECAG00000003439,1,38,0.02631578947368421
FRIESIAN,ENSECAG00000003439,3,38,0.07894736842105263
FREIBERGER,ENSECAG00000003439,3,38,0.07894736842105263
ARABIAN,ENSECAG00000003439,1,38,0.02631578947368421
AKHAL-TEKE,ENSECAG00000003439,5,38,0.13157894736842105
TIBETAN,ENSECAG00000003235,3,12,0.25
MONGOLIAN,ENSECAG00000003235,3,12,0.25
ARABIAN,ENSECAG00000003235,3,12,0.25
AKHAL-TEKE,ENSECAG00000003235,3,12,0.25
TIBETAN,ENSECAG00000003222,2,11,0.18181818181818182
THOROUGHBRED,ENSECAG00000003222,1,11,0.09090909090909091
MONGOLIAN,ENSECAG00000003222,1,11,0.09090909090909091
HANOVERIAN,ENSECAG00000003222,3,11,0.2727272727272727
FRIESIAN,ENSECAG00000003222,2,11,0.18181818181818182
FREIBERGER,ENSECAG00000003222,1,11,0.09090909090909091
AKHAL-TEKE,ENSECAG00000003222,1,11,0.09090909090909091
QUARTER HORSE,ENSECAG00000003209,2,5,0.4
HANOVERIAN,ENSECAG00000003209,3,5,0.6
MONGOLIAN,ENSECAG00000003179,1,1,1.0
MONGOLIAN,ENSECAG00000003056,1,1,1.0
TIBETAN,ENSECAG00000002780,1,34,0.029411764705882353
THOROUGHBRED,ENSECAG00000002780,8,34,0.23529411764705882
STANDARDBRED,ENSECAG00000002780,2,34,0.058823529411764705
QUARTER HORSE,ENSECAG00000002780,2,34,0.058823529411764705
MONGOLIAN,ENSECAG00000002780,3,34,0.08823529411764706
JEJU HORSE,ENSECAG00000002780,9,34,0.2647058823529412
HANOVERIAN,ENSECAG00000002780,1,34,0.029411764705882353
FREIBERGER,ENSECAG00000002780,1,34,0.029411764705882353
ARABIAN,ENSECAG00000002780,2,34,0.058823529411764705
AKHAL-TEKE,ENSECAG00000002780,5,34,0.14705882352941177
THOROUGHBRED,ENSECAG00000002370,2,14,0.14285714285714285
STANDARDBRED,ENSECAG00000002370,3,14,0.21428571428571427
MONGOLIAN,ENSECAG00000002370,2,14,0.14285714285714285
JEJU HORSE,ENSECAG00000002370,2,14,0.14285714285714285
HANOVERIAN,ENSECAG00000002370,2,14,0.14285714285714285
FRIESIAN,ENSECAG00000002370,3,14,0.21428571428571427
TIBETAN,ENSECAG00000002250,1,16,0.0625
MONGOLIAN,ENSECAG00000002250,12,16,0.75
FREIBERGER,ENSECAG00000002250,1,16,0.0625
AKHAL-TEKE,ENSECAG00000002250,2,16,0.125
HANOVERIAN,ENSECAG00000000869,1,1,1.0
THOROUGHBRED,ENSECAG00000000796,1,1,1.0
MONGOLIAN,ENSECAG00000000696,1,1,1.0
MONGOLIAN,ENSECAG00000000390,1,1,1.0
TIBETAN,ENSECAG00000000367,2,7,0.2857142857142857
MONGOLIAN,ENSECAG00000000367,5,7,0.7142857142857143
TIBETAN,ENSECAG00000000324,1,1,1.0
TIBETAN,ENSECAG00000000319,6,111,0.05405405405405406
THOROUGHBRED,ENSECAG00000000319,23,111,0.2072072072072072
STANDARDBRED,ENSECAG00000000319,4,111,0.036036036036036036
QUARTER HORSE,ENSECAG00000000319,15,111,0.13513513513513514
MONGOLIAN,ENSECAG00000000319,11,111,0.0990990990990991
JEJU HORSE,ENSECAG00000000319,5,111,0.04504504504504504
HANOVERIAN,ENSECAG00000000319,6,111,0.05405405405405406
FRIESIAN,ENSECAG00000000319,10,111,0.09009009009009009
FREIBERGER,ENSECAG00000000319,11,111,0.0990990990990991
ARABIAN,ENSECAG00000000319,7,111,0.06306306306306306
AKHAL-TEKE,ENSECAG00000000319,13,111,0.11711711711711711
TIBETAN,ENSECAG00000000269,1,9,0.1111111111111111
THOROUGHBRED,ENSECAG00000000269,1,9,0.1111111111111111
STANDARDBRED,ENSECAG00000000269,3,9,0.3333333333333333
QUARTER HORSE,ENSECAG00000000269,1,9,0.1111111111111111
MONGOLIAN,ENSECAG00000000269,3,9,0.3333333333333333
TIBETAN,ENSECAG00000000237,9,53,0.16981132075471697
THOROUGHBRED,ENSECAG00000000237,7,53,0.1320754716981132
QUARTER HORSE,ENSECAG00000000237,6,53,0.11320754716981132
MONGOLIAN,ENSECAG00000000237,16,53,0.3018867924528302
JEJU HORSE,ENSECAG00000000237,4,53,0.07547169811320754
HANOVERIAN,ENSECAG00000000237,1,53,0.018867924528301886
FRIESIAN,ENSECAG00000000237,1,53,0.018867924528301886
FREIBERGER,ENSECAG00000000237,3,53,0.05660377358490566
ARABIAN,ENSECAG00000000237,5,53,0.09433962264150944
AKHAL-TEKE,ENSECAG00000000237,1,53,0.018867924528301886
JEJU HORSE,ENSECAG00000000162,5,6,0.8333333333333334
FRIESIAN,ENSECAG00000000162,1,6,0.16666666666666666
THOROUGHBRED,ENSECAG00000000053,3,17,0.17647058823529413
STANDARDBRED,ENSECAG00000000053,1,17,0.058823529411764705
QUARTER HORSE,ENSECAG00000000053,4,17,0.23529411764705882
JEJU HORSE,ENSECAG00000000053,1,17,0.058823529411764705
HANOVERIAN,ENSECAG00000000053,2,17,0.11764705882352941
ARABIAN,ENSECAG00000000053,1,17,0.058823529411764705
AKHAL-TEKE,ENSECAG00000000053,5,17,0.29411764705882354
MONGOLIAN,ENSECAG00000000017,1,1,1.0
THOROUGHBRED,ENSECAG00000000014,1,4,0.25
QUARTER HORSE,ENSECAG00000000014,1,4,0.25
ARABIAN,ENSECAG00000000014,1,4,0.25
AKHAL-TEKE,ENSECAG00000000014,1,4,0.25
